SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
0.027585000000000002,0,0.0,0.027585000000000002,0.04341,0.027585000000000002,-2.2633259781252553e-22,0.0
0.03477,-1.0587911840678754e-22,0,0.03477,0.049694999999999996,0.03477,-2.262150551206124e-22,0.0
0.053309999999999996,0.0,0,0.053309999999999996,0.070185,0.053309999999999996,-2.262150551206124e-22,0.0
0.090585,0.0,0,0.090585,0.10632,0.090585,-2.262150551206124e-22,0.0
0.12415499999999999,0.0,0,0.12415499999999999,0.12405078273023977,0.12415499999999999,7.827302397761526e-07,0.0
0.116715,0.0,0,0.116715,0.12845918497436964,0.116715,0.0,8.150256303574292e-07
0.10068,0.0,0,0.10068,0.11921999999999999,0.10068,-2.262150551206124e-22,0.0
0.10107,0.0,0,0.10107,0.11998500000000001,0.10107,-2.262150551206124e-22,0.0
0.10239,0.0,0,0.10239,0.12283499999999999,0.10239,-2.262150551206124e-22,0.0
0.134715,0.0,0,0.134715,0.1268857827302398,0.134715,7.827302397900304e-07,0.0
196.51359000000002,0.0,0,0.134745,46.78627500000001,196.51359000000002,0.0,-7.105427357601002e-15
404.24401500000005,0.0,0,0.13443,173.97196500000004,404.24401500000005,0.0,-2.842170943040401e-14
500.0,0.0,0,0.0,337.63536000000005,500.0,0.0,-5.684341886080802e-14
337.741695,0.0,0,0.13455,450.52615418497436,337.741695,0.0,8.150256303574292e-07
452.3328900000001,0.0,0,0.134175,491.19262499999996,452.3328900000001,-2.262150551206124e-22,0.0
466.72402500000004,0.0,0,0.134325,430.2333907827303,466.72402500000004,7.827302397545159e-07,0.0
252.82599,0.0,0,0.134595,274.2619341849743,252.82599,0.0,8.150256303574292e-07
48.573975,0.0,0,0.127305,75.20881500000002,48.573975,-2.262150551206124e-22,0.0
0.13026,0.0,0,0.13026,0.12846078273023978,0.13026,7.827302397900304e-07,0.0
0.1305,0.0,0,0.1305,0.129315,0.1305,0.0,-2.7755575615628914e-17
0.130305,0.0,0,0.130305,0.12841500000000003,0.130305,0.0,-2.7755575615628914e-17
0.133005,0.0,0,0.133005,0.127035,0.133005,0.0,-2.7755575615628914e-17
0.13296,0.0,0,0.13296,0.12709500000000004,0.13296,0.0,-2.7755575615628914e-17
0.13044,0.0,0,0.13044,0.11914500000000003,0.13044,0.0,-2.7755575615628914e-17
0.12894,0.0,0,0.12894,0.11799000000000001,0.12894,0.0,-2.7755575615628914e-17
0.11992499999999999,0,0,0.11992499999999999,0.11545500000000003,0.11992499999999999,0.0,-2.7755575615628914e-17
0.1164,0,0,0.1164,0.10761000000000003,0.1164,0.0,-2.7755575615628914e-17
0.119265,0,0,0.119265,0.10486500000000003,0.119265,0.0,-2.7755575615628914e-17
0.116685,0,0,0.116685,0.10525500000000003,0.116685,0.0,-2.7755575615628914e-17
